;Gender;Length;Diameter;Height;Whole_Weight;Shucked_Weight;Viscera_Weight;Shell_Weight;Age;label1;label2;label3
1244;0;0.385;0.3;0.095;0.302;0.152;0.0615;0.0735;7;6.598854858922812;8.526763485433447;6.447525685236158
1245;0;0.385;0.28;0.09;0.228;0.1025;0.042;0.0655;5;6.915359173569426;5.203031877942222;4.596487045793107
1246;0;0.39;0.3;0.095;0.3265;0.1665;0.0575;0.08900000000000001;7;16.14708068320754;6.9939240104185;7.899675477180986
1247;0;0.395;0.305;0.105;0.284;0.1135;0.0595;0.0945;8;2.286425477565748;10.827126007706283;7.782853606354387
1248;0;0.395;0.295;0.095;0.2725;0.115;0.0625;0.085;8;7.79129520101164;10.218236442486194;8.213705639556538
1249;0;0.395;0.27;0.1;0.2985;0.1445;0.061;0.08199999999999999;5;7.477153248276908;6.696106241207496;4.88852622133997
1250;0;0.4;0.29;0.1;0.2675;0.1205;0.0605;0.0765;5;0.3294878842395894;4.525065720448714;4.450615882901097
1251;0;0.405;0.285;0.09;0.2645;0.1265;0.0505;0.075;6;13.650561572991437;4.515242440778724;6.6957464562784725
1252;0;0.41;0.335;0.11;0.33;0.157;0.0705;0.17;7;3.872896209948455;4.747432630383706;6.69421477154651
1253;0;0.42;0.305;0.09;0.32799999999999996;0.168;0.0615;0.08199999999999999;6;-0.8603865273075577;6.5092789706672;7.492160027541637
1254;0;0.425;0.325;0.11;0.3335;0.17300000000000001;0.045;0.1;7;2.0675881539208323;5.504929859459751;8.1397573297149
1255;0;0.425;0.32;0.1;0.3055;0.126;0.06;0.106;7;6.582834673644508;8.23305736106882;6.617870516498531
1256;0;0.425;0.31;0.09;0.301;0.1385;0.065;0.08;7;8.660324470049272;6.074671732413627;7.1346551133652225
1257;0;0.43;0.34;0.0;0.428;0.2065;0.086;0.115;8;2.799421400243827;7.652482150689206;8.78504237983643
1258;0;0.43;0.315;0.095;0.37799999999999995;0.175;0.08;0.1045;8;14.115205115285484;5.3252561307757444;6.442853295969473
1259;0;0.435;0.315;0.11;0.3685;0.1615;0.0715;0.12;7;8.975286413060987;9.358630683759369;7.245265252443961
1260;0;0.44;0.34;0.12;0.43799999999999994;0.2115;0.083;0.12;9;11.026749857037814;7.9459756698767725;9.010101056432827
1261;0;0.45;0.33;0.105;0.44799999999999995;0.20800000000000002;0.08900000000000001;0.12;9;12.255227918244557;8.609275721124696;7.993434401913735
1262;0;0.455;0.345;0.105;0.4005;0.16399999999999998;0.0755;0.126;8;4.096888671481597;8.245723853135688;8.877167412316158
1263;1;0.455;0.365;0.115;0.4305;0.184;0.10800000000000001;0.1245;8;16.531138407502127;8.185270246487697;6.185520179023196
1264;0;0.455;0.33;0.1;0.37200000000000005;0.358;0.0775;0.11;8;9.059687287642022;7.694096719214902;8.204929643735513
1265;0;0.46;0.36;0.105;0.466;0.2225;0.099;0.11;7;8.653367445009131;5.2940224749521025;7.466698170182243
1266;0;0.46;0.35;0.105;0.3705;0.1575;0.077;0.114;9;9.527588792901186;9.518215701408813;9.350561098434946
1267;1;0.46;0.365;0.125;0.4785;0.20600000000000002;0.1045;0.141;8;9.911892231408386;8.711841749385997;8.489695383235446
1268;0;0.465;0.34;0.11;0.34600000000000003;0.1425;0.073;0.113;11;3.6916649285187733;10.21793890691506;11.746707254056888
1269;0;0.47;0.365;0.1;0.41100000000000003;0.175;0.0855;0.135;8;7.8944436044489334;13.37850328906779;9.555350611709281
1270;0;0.47;0.355;0.18;0.48;0.2055;0.105;0.1505;8;0.7442072706017075;8.78070138909784;8.297041235436627
1271;0;0.47;0.355;0.12;0.39299999999999996;0.16699999999999998;0.0885;0.115;8;9.319433570509567;9.29564021328134;7.276239988491892
1272;0;0.475;0.355;0.1;0.5035;0.2535;0.091;0.14;8;4.3294671286724515;8.495905870090875;8.818502056221115
1273;0;0.475;0.38;0.12;0.441;0.1785;0.0885;0.1505;8;6.538371061597259;10.38916398954794;6.652403373066505
1274;0;0.475;0.36;0.11;0.49200000000000005;0.21100000000000002;0.11;0.15;8;11.15991374503196;5.946261349191832;6.173157342390337
1275;0;0.48;0.37;0.125;0.5435;0.244;0.10099999999999999;0.165;9;0.16060172580321463;8.026303082028203;8.742176514795737
1276;0;0.48;0.355;0.115;0.4725;0.2065;0.11199999999999999;0.132;8;16.20684929224435;7.639025220327573;7.043989817825599
1277;0;0.48;0.365;0.1;0.461;0.2205;0.0835;0.135;8;12.934640742538992;6.478937806698442;8.68571109068928
1278;0;0.495;0.355;0.12;0.4965;0.214;0.1045;0.1495;8;2.9416010935291297;6.793289214797351;8.188722612912693
1279;0;0.495;0.38;0.13;0.5125;0.2185;0.11599999999999999;0.16;7;4.159850978282445;8.565844391748989;7.284148263784719
1280;2;0.495;0.395;0.12;0.5529999999999999;0.22399999999999998;0.1375;0.16699999999999998;8;11.476402031197239;6.291293862769923;6.716536546150614
1281;0;0.5;0.38;0.135;0.594;0.2945;0.10400000000000001;0.1565;9;3.5147555391359093;10.964556058622188;10.044965441462988
1282;2;0.5;0.42;0.135;0.6765;0.302;0.1415;0.2065;9;4.989885236529506;10.443320044452657;8.792903048632002
1283;0;0.5;0.375;0.145;0.5795;0.239;0.1375;0.185;9;2.1844521873453626;9.893046368114113;8.05958063521156
1284;0;0.5;0.41;0.14;0.6615;0.2585;0.1625;0.196;9;-1.0253930287604511;11.301538056114344;9.012840579437835
1285;0;0.5;0.375;0.125;0.5695;0.259;0.124;0.157;7;0.28433107717271167;7.219341284207749;5.946338994232271
1286;0;0.5;0.395;0.14;0.6215;0.2925;0.1205;0.195;9;13.54553239982944;7.895850724538058;9.189719951649924
1287;0;0.505;0.405;0.13;0.6015;0.3015;0.11;0.18;8;12.159369688874222;8.848301948663075;9.014387093493319
1288;0;0.505;0.38;0.12;0.594;0.2595;0.1435;0.18;7;11.46489134907192;7.579796189295003;7.4360217399004584
1289;0;0.505;0.395;0.105;0.551;0.248;0.10300000000000001;0.171;8;14.71112362282255;8.305930666824358;8.466381102292926
1290;0;0.515;0.38;0.12;0.625;0.3265;0.1295;0.16;7;0.061441581676779045;4.522106130896795;6.84567867005575
1291;0;0.515;0.42;0.135;0.711;0.337;0.14400000000000002;0.205;13;2.604656490874534;13.448360898726609;12.627016691250022
1292;0;0.515;0.4;0.135;0.6965;0.32;0.1255;0.175;9;4.43537241664428;13.441164524633091;9.69278375935874
1293;0;0.52;0.4;0.13;0.5825;0.233;0.1365;0.18;10;11.228439716007935;9.30395681442641;9.828455176530001
1294;0;0.52;0.395;0.125;0.6629999999999999;0.3005;0.131;0.1905;9;9.207765529592464;11.64495983803522;7.393318819733412
1295;0;0.525;0.4;0.125;0.6965;0.369;0.1385;0.16399999999999998;9;3.1347745663010205;8.800086417173764;7.619918279225065
1296;2;0.525;0.42;0.155;0.8420000000000001;0.428;0.1415;0.2045;9;6.251788838128516;10.41282677103984;10.353052984206803
1297;0;0.53;0.415;0.13;0.6940000000000001;0.3905;0.111;0.16699999999999998;9;7.36751783085381;12.371496674579724;9.328084570915497
1298;0;0.53;0.42;0.155;0.81;0.4725;0.111;0.192;10;10.527976090283143;12.134125926157203;12.14237680922189
1299;0;0.53;0.415;0.11;0.5745;0.2525;0.1235;0.18899999999999997;9;8.589584049902689;11.219898015297385;8.849389377712106
1300;0;0.53;0.425;0.13;0.7675;0.419;0.1205;0.21;9;14.000232280140086;4.972620730229546;7.423654365082281
1301;0;0.535;0.4;0.135;0.6025;0.2895;0.121;0.154;9;2.692595040958989;7.632873205566756;8.86773668308823
1302;0;0.535;0.415;0.15;0.5765;0.3595;0.135;0.225;8;8.344024738067857;7.092945874179414;7.595349005092484
1303;1;0.535;0.41;0.13;0.7145;0.335;0.14400000000000002;0.2075;9;4.819207793257147;9.216031596598258;11.436843026440545
1304;2;0.535;0.435;0.15;0.7170000000000001;0.3475;0.1445;0.19399999999999998;9;5.152455333441138;9.545234082246086;8.231150388734957
1305;1;0.54;0.42;0.145;0.8655;0.4315;0.163;0.2175;10;14.690435719526658;9.083179536193121;11.455935828380948
1306;0;0.54;0.42;0.14;0.7265;0.3205;0.1445;0.22899999999999998;9;5.740947383522887;9.38620769670267;8.11817443836714
1307;0;0.545;0.435;0.135;0.7715;0.37200000000000005;0.14800000000000002;0.22699999999999998;8;0.45247489834277843;8.306023856122534;8.709688097906806
1308;1;0.545;0.445;0.15;0.8;0.3535;0.163;0.207;9;11.758280744589106;8.80601704940623;10.717351013389079
1309;0;0.545;0.43;0.15;0.7285;0.302;0.1315;0.2545;10;5.045103376494317;8.208861007439028;7.21423385148567
1310;0;0.545;0.405;0.135;0.5945;0.27;0.1185;0.185;8;9.501724471108023;6.115506604954127;6.987041468101019
1311;0;0.55;0.43;0.145;0.7895;0.3745;0.171;0.223;11;6.496316154382223;13.050660741183226;11.760709947945394
1312;1;0.55;0.405;0.125;0.6509999999999999;0.2965;0.13699999999999998;0.2;9;7.822459661213998;11.472112086277624;10.015051260712397
1313;2;0.55;0.43;0.15;0.8745;0.413;0.1905;0.248;9;14.063485057323756;8.263447617540503;8.378218449665985
1314;0;0.55;0.435;0.14;0.7535;0.3285;0.1555;0.2325;10;8.968569985773048;11.43550564850067;8.818852102792384
1315;0;0.55;0.425;0.135;0.7305;0.3325;0.1545;0.215;9;10.731684603087773;9.421950562955203;10.994711828901092
1316;2;0.555;0.44;0.14;0.8705;0.40700000000000003;0.156;0.255;9;2.405557785243193;7.198689679585682;9.090813040981876
1317;0;0.555;0.43;0.155;0.7395;0.3135;0.1435;0.28;10;13.259020876480669;11.3670674714051;11.087550748918236
1318;0;0.555;0.43;0.14;0.7665;0.341;0.165;0.23;9;13.817120223938769;13.823162986806087;8.411920825881776
1319;0;0.555;0.425;0.145;0.7905;0.3485;0.1765;0.225;9;12.018844890926175;8.019764129319974;10.561256302352511
1320;0;0.56;0.425;0.135;0.8205;0.3715;0.185;0.23600000000000002;9;8.50531682913995;9.050660274684265;10.65855627982124
1321;0;0.56;0.425;0.145;0.688;0.3095;0.1305;0.2165;9;7.053276819758553;8.390985303473677;9.07912381121971
1322;1;0.56;0.445;0.155;1.224;0.5565;0.3225;0.2695;10;6.960484966916418;10.068272856683025;9.125780312976113
1323;0;0.56;0.455;0.145;0.9740000000000001;0.547;0.1615;0.235;9;3.30455758367985;8.782989230970557;7.817928500331091
1324;0;0.565;0.44;0.175;0.8735;0.414;0.21;0.21;11;14.22575563055291;10.257011991161619;11.258870150601656
1325;1;0.565;0.45;0.145;0.8495;0.4215;0.1685;0.225;8;13.51951468778044;7.188191563221704;9.484636704439815
1326;2;0.565;0.445;0.15;0.7959999999999999;0.3635;0.184;0.21899999999999997;8;13.864331645896417;5.453704448940734;8.948755605726216
1327;2;0.565;0.39;0.125;0.7440000000000001;0.35200000000000004;0.13;0.1685;11;10.003545455389045;13.85804622007192;12.718242757875455
1328;0;0.57;0.45;0.145;0.7509999999999999;0.2825;0.2195;0.2215;10;21.813629022204196;9.189636443215559;10.244783060937687
1329;0;0.57;0.45;0.135;0.794;0.3815;0.1415;0.245;8;6.818623670451375;5.5175061916448485;7.899638229293873
1330;1;0.57;0.46;0.135;0.9795;0.397;0.2525;0.2655;9;12.147648843763996;9.353578696792011;7.890296986118406
1331;2;0.57;0.435;0.17;0.873;0.382;0.183;0.2705;10;8.096158519961396;8.968265397391074;9.944668986511394
1332;0;0.57;0.44;0.13;0.7665;0.34700000000000003;0.1785;0.20199999999999999;10;7.866305194117075;9.123673313115942;10.887477843901497
1333;2;0.57;0.435;0.125;0.8965;0.38299999999999995;0.1835;0.275;9;3.9724099927515466;8.97343280978534;8.577328023259966
1334;1;0.575;0.42;0.135;0.857;0.461;0.147;0.2125;10;8.973585679756352;11.70211882421225;10.638099200143895
1335;1;0.575;0.48;0.165;1.078;0.511;0.2095;0.306;9;19.26850066936367;9.45181714279505;9.018900221058983
1336;2;0.575;0.46;0.155;0.892;0.4415;0.17600000000000002;0.22;10;6.882016099114618;10.003071693978582;9.858317408581296
1337;2;0.58;0.46;0.155;1.4395;0.6715;0.273;0.2955;10;19.575422644990233;9.477682518590635;10.521358941881626
1338;2;0.58;0.455;0.135;0.7955;0.405;0.16699999999999998;0.204;10;16.724012266949696;11.248579899564522;8.972019525186573
1339;1;0.58;0.445;0.15;0.858;0.4;0.156;0.253;8;13.58100647146456;8.810029383141565;8.423204531259152
1340;2;0.585;0.465;0.155;0.9145;0.4555;0.1965;0.235;9;7.074120795913463;10.125281099038286;9.439450275854773
1341;2;0.585;0.49;0.185;1.171;0.522;0.2535;0.335;10;1.8243502854810565;11.828551198547276;8.909518337046736
1342;0;0.585;0.475;0.16;1.0505;0.48;0.23399999999999999;0.285;10;7.402483837840254;13.925461410816112;9.42513394964803
1343;2;0.585;0.46;0.165;1.1135;0.5825;0.2345;0.27399999999999997;10;15.287980282268908;11.57929514813106;10.62661582963243
1344;2;0.585;0.47;0.165;1.409;0.8;0.22899999999999998;0.295;10;14.6523005938012;7.364224709475105;9.11478713149847
1345;2;0.585;0.475;0.15;1.065;0.5315;0.19899999999999998;0.2885;10;14.952018128107959;11.486373073371096;11.177943744830673
1346;2;0.585;0.45;0.18;0.7995;0.336;0.1855;0.237;8;10.97070201170633;9.24578636085839;7.304893617054493
1347;0;0.59;0.445;0.135;0.7715;0.32799999999999996;0.1745;0.23;9;11.887881668369685;7.66143925704659;10.091470510721198
1348;2;0.59;0.47;0.18;1.187;0.5985;0.22699999999999998;0.31;9;5.018447988126274;8.609730570091381;8.475119497549466
1349;2;0.59;0.455;0.155;0.8855;0.38799999999999996;0.188;0.275;10;12.674770204698342;10.839577884675858;8.49583312230366
1350;1;0.595;0.465;0.15;0.98;0.4115;0.196;0.2255;10;13.244676764737406;10.943059376405218;10.237881177413676
1351;1;0.595;0.465;0.155;1.026;0.4645;0.11199999999999999;0.305;12;7.397979779386804;8.935545564748589;14.22670891272209
1352;2;0.6;0.475;0.17;1.1315;0.508;0.272;0.309;10;9.225284391848122;11.217600465343338;11.07844465282823
1353;2;0.6;0.48;0.155;1.014;0.451;0.1885;0.325;11;10.275265398346896;12.358592126653258;10.819973872654355
1354;0;0.6;0.475;0.15;1.12;0.565;0.2465;0.27;10;11.930227248716276;10.763422988266349;10.140777985399234
1355;1;0.6;0.465;0.155;1.04;0.4755;0.25;0.28;11;7.2986900327787705;11.24999428717408;12.251421458175892
1356;1;0.6;0.455;0.145;0.8895;0.419;0.1715;0.26899999999999996;10;12.399211560970176;10.05630085004995;11.263794802912429
1357;2;0.6;0.46;0.155;0.9595;0.4455;0.18899999999999997;0.295;11;14.596374595403928;13.181517173038449;10.286332395630431
1358;0;0.605;0.485;0.15;1.238;0.6315;0.226;0.33;11;16.429150705065588;12.217138439145462;10.90612527353931
1359;2;0.605;0.49;0.14;0.9755;0.419;0.20600000000000002;0.315;10;7.259130545115071;6.654143802682751;10.318354588376929
1360;0;0.605;0.435;0.13;0.9025;0.43200000000000005;0.174;0.26;11;14.190876816946332;9.946889592793555;10.928365461235428
1361;1;0.605;0.475;0.175;1.0759999999999998;0.46299999999999997;0.2195;0.335;9;1.6976329894150801;13.679613362540003;8.03722461415499
1362;1;0.605;0.47;0.16;1.0835;0.5405;0.2215;0.275;12;16.153899303281488;11.764350325129938;11.539866034737651
1363;2;0.61;0.45;0.15;0.871;0.40700000000000003;0.1835;0.25;10;17.5771032843905;13.621307561044654;10.695542624218483
1364;2;0.61;0.48;0.165;1.244;0.6345;0.257;0.305;12;18.95134346568509;10.93645977650191;12.352608842674234
1365;2;0.61;0.475;0.17;1.0265;0.435;0.2335;0.3035;10;11.803730834167144;8.39565699753856;10.109368144754818
1366;0;0.61;0.465;0.15;0.9605;0.4495;0.1725;0.28600000000000003;9;6.580371051832525;8.082718181509653;7.338225086273146
1367;2;0.61;0.48;0.17;1.137;0.4565;0.29;0.34700000000000003;10;18.66512983986206;9.173383814297416;9.973964454192142
1368;2;0.61;0.46;0.16;1.0;0.494;0.19699999999999998;0.275;10;9.024674251441114;9.665593321175804;9.87261705837696
1369;1;0.615;0.475;0.155;1.004;0.4475;0.193;0.2895;10;12.866575880971812;6.963231940612032;10.328819627989557
1370;2;0.615;0.47;0.165;1.128;0.4465;0.2195;0.34;10;11.022677728817154;9.999181080831493;12.256195907296904
1371;2;0.615;0.5;0.17;1.054;0.4845;0.228;0.295;10;11.654524392466564;9.828083157337728;11.920350347226606
1372;1;0.615;0.475;0.165;1.023;0.4905;0.1955;0.3035;12;13.073788945223667;9.724764245978644;13.413214599557719
1373;2;0.615;0.475;0.17;1.129;0.4795;0.302;0.3;10;16.360619782557272;10.097943839835356;10.700022581126342
1374;2;0.615;0.48;0.175;1.1179999999999999;0.446;0.3195;0.3;9;8.129691824519131;7.416333681251971;8.136963124324042
1375;1;0.615;0.475;0.155;1.115;0.484;0.2115;0.355;10;3.3429125534951964;11.414975768771171;9.579913168550846
1376;2;0.62;0.51;0.175;1.2815;0.5715;0.2385;0.39;10;9.95413981191141;8.526750497866212;9.501077044819748
1377;2;0.62;0.495;0.18;1.2555;0.5765;0.254;0.355;12;11.629951913373864;9.58775232730793;12.693693810543209
1378;1;0.62;0.5;0.15;1.2930000000000001;0.596;0.3135;0.354;10;13.089909230389917;11.185466678873485;10.911203805280188
1379;1;0.62;0.475;0.16;1.1295;0.46299999999999997;0.2685;0.33;10;11.749195286868616;11.01182247475032;12.65124978580559
1380;2;0.625;0.455;0.17;1.082;0.4955;0.2345;0.315;9;9.167384689397286;5.489120541522154;8.029973896851033
1381;1;0.625;0.505;0.175;1.15;0.5475;0.256;0.3045;11;10.332846946583262;10.959508647965137;12.515107865492633
1382;1;0.625;0.515;0.16;1.264;0.5715;0.326;0.321;9;14.095319882170376;5.904127977873516;8.277638230415256
1383;1;0.625;0.48;0.155;1.2035;0.5865;0.239;0.3185;12;4.790200152565033;13.697972634364117;12.818230798576112
1384;1;0.63;0.485;0.17;1.3205;0.5945;0.345;0.345;9;17.977753282261155;9.051283355795206;9.439648107529123
1385;0;0.63;0.505;0.18;1.272;0.6025;0.295;0.315;11;10.957170302408564;9.976778396007088;10.763757086241503
1386;2;0.63;0.485;0.145;1.062;0.5065;0.1785;0.3365;12;10.294805659733534;8.473193109980414;11.618524507083931
1387;0;0.63;0.475;0.145;1.0605;0.5165;0.2195;0.28;10;21.201508864995837;11.078651899365218;9.259790979175126
1388;2;0.63;0.495;0.16;1.093;0.49700000000000005;0.221;0.315;12;21.6868171529449;13.555674072401125;12.117890249400464
1389;2;0.635;0.49;0.16;1.101;0.534;0.1865;0.3455;10;13.615371236310386;13.390592104794063;8.891716909887002
1390;1;0.635;0.5;0.165;1.4595;0.705;0.2645;0.39;9;0.4003550850464528;10.515364369045571;8.260195516437339
1391;1;0.635;0.495;0.175;1.2109999999999999;0.7070000000000001;0.2725;0.32299999999999995;9;3.209898288695384;8.511179694103326;10.407626822850794
1392;2;0.635;0.475;0.17;1.1935;0.5205;0.2695;0.3665;10;9.624988189319495;6.093088118737625;11.015965920005625
1393;2;0.635;0.51;0.155;0.986;0.405;0.2255;0.31;10;5.083103557955852;11.77411954581992;10.837310900574565
1394;2;0.64;0.565;0.23;1.521;0.644;0.37200000000000005;0.406;15;9.938324391543869;20.17790066801815;14.26312763777474
1395;2;0.64;0.525;0.18;1.3135;0.4865;0.2995;0.4075;10;9.261280936931998;8.943144000335241;9.578079035788125
1396;2;0.645;0.51;0.16;1.1835;0.556;0.2385;0.345;11;12.626184009983078;11.520682931503444;11.0343528118315
1397;2;0.645;0.5;0.195;1.401;0.6165;0.3515;0.3725;10;17.602077488689456;10.132838460732108;8.749052687696269
1398;2;0.645;0.525;0.16;1.5075;0.7455;0.245;0.4325;11;5.605090581482745;12.507024119169255;11.261455467670265
1399;1;0.65;0.505;0.165;1.16;0.4785;0.27399999999999997;0.349;11;12.435960237032553;11.908902817093932;11.81578124004134
1400;1;0.65;0.59;0.22;1.662;0.77;0.37799999999999995;0.435;11;12.219986468525015;11.495584708965753;11.084222736359102
1401;2;0.65;0.525;0.175;1.5365;0.6865;0.3585;0.405;11;13.998640184202221;10.458720470512604;9.579480782843182
1402;2;0.65;0.51;0.19;1.5419999999999998;0.7155;0.3735;0.375;9;3.307662896675618;4.565781396984353;8.232455039194143
1403;1;0.65;0.51;0.17;1.567;0.7245;0.349;0.391;10;9.38140732594638;10.372013381914089;9.080204418494944
1404;1;0.655;0.525;0.19;1.3595;0.564;0.3215;0.3985;10;14.777300342842821;9.23098520946783;11.235254018347025
1405;2;0.655;0.535;0.205;1.6445;0.7305;0.3595;0.46;13;18.82340534388251;13.540003209910875;12.59770910664289
1406;1;0.655;0.52;0.19;1.4545;0.6;0.3865;0.38299999999999995;10;5.191261775013677;9.995582576406495;9.677894414725769
1407;2;0.655;0.49;0.175;1.3585;0.6395;0.294;0.365;10;18.87763109673703;8.806418313394454;8.677764851706971
1408;1;0.66;0.495;0.21;1.548;0.7240000000000001;0.3525;0.3925;10;7.591047544997686;11.80140727460258;11.65673764266456
1409;1;0.66;0.515;0.17;1.337;0.615;0.3125;0.3575;10;9.208011483479593;9.764450877525803;11.620500779476934
1410;1;0.665;0.53;0.18;1.4909999999999999;0.6345;0.342;0.435;10;6.913797702716266;7.5000033103304835;8.808883702628883
1411;1;0.67;0.53;0.225;1.5615;0.63;0.48700000000000004;0.3725;11;9.221569938242446;8.929490524501274;10.982577963453787
1412;1;0.67;0.505;0.175;1.0145;0.4375;0.271;0.3745;10;15.640015122831903;10.765099685410293;10.274350783534263
1413;2;0.675;0.545;0.185;1.7375;0.8759999999999999;0.3135;0.469;13;13.824146883527389;14.594478074761133;14.144724691137753
1414;2;0.685;0.545;0.205;1.7925;0.8145;0.41600000000000004;0.461;9;21.703611636940334;9.380073030691976;8.609020517846337
1415;1;0.695;0.565;0.19;1.7635;0.7465;0.39899999999999997;0.4975;11;11.615711550683551;11.596356715106925;11.78102771776096
1416;1;0.7;0.545;0.13;1.556;0.6725;0.374;0.195;12;15.73785873670916;12.425065249141069;12.340601952747114
1417;2;0.705;0.565;0.515;2.21;1.1075;0.4865;0.512;10;3.6798305519716674;13.677696610275603;10.73936748160826
1418;2;0.705;0.555;0.215;2.141;1.0465;0.38299999999999995;0.528;11;13.42062623593861;14.268789742681086;10.43302699289094
1419;1;0.705;0.57;0.18;1.5345;0.96;0.4195;0.43;12;14.470213399566841;14.605177639092574;14.742997560017335
1420;1;0.71;0.55;0.17;1.614;0.743;0.345;0.45;11;11.994780164240801;12.491669787595821;12.99010135222574
1421;1;0.72;0.575;0.17;1.9335;0.9129999999999999;0.389;0.51;13;19.93711960906319;15.427386340496053;13.952558964566292
1422;2;0.72;0.575;0.215;2.173;0.9515;0.564;0.5365;12;15.167262913134994;15.496250914073784;12.319500558496635
1423;1;0.725;0.6;0.2;1.7369999999999999;0.6970000000000001;0.3585;0.595;11;3.694175570375627;9.347540821283904;11.224456593395523
